name,price,location,sold,link,date,terjual
Dell Inspiron 3670 MT [Ci3-9100-8-1T-UMA-UBT-E2016HV] DELL OFFICIAL,6.899.000,Jakarta Pusat,3,https://www.tokopedia.com/dellid/dell-inspiron-3670-mt-ci3-9100-8-1t-uma-ubt-e2016hv-dell-official?whid=0,14-01-2021,1
Dell Inspiron 7490 [Ci5-10210U-8-256-UMA-W10-SLV] DELL OFFICIAL,14.999.000,Jakarta Pusat,4,https://www.tokopedia.com/dellid/dell-inspiron-7490-ci5-10210u-8-256-uma-w10-slv-dell-official?whid=0,14-01-2021,1
"DELL Inspiron 3493 (14"" Inch) Core i7-1065G7/8GB/512GB/VGA 2GB/W10HSL",12.950.000,Jakarta Pusat,10,https://www.tokopedia.com/bestechno88/dell-inspiron-3493-14-inch-core-i7-1065g7-8gb-512gb-vga-2gb-w10hsl?whid=0,14-01-2021,1
Dell Inspiron 5402 [Ci7-1165G7-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,15.499.000,Jakarta Pusat,1,https://www.tokopedia.com/dellid/dell-inspiron-5402-ci7-1165g7-8-512-nvd-w10-ohs-slv-dell-official?whid=0,14-01-2021,1
DELL Laptop Inspiron 13-5391 Intel i7-10510U 8GB 512GB SSD MX250 2GB,13.999.000,Jakarta Pusat,4,https://www.tokopedia.com/jkt-gadget-id/dell-laptop-inspiron-13-5391-intel-i7-10510u-8gb-512gb-ssd-mx250-2gb?whid=0,14-01-2021,1
DELL INSPIRON AIO 5400 i71165G7 8GB 1TB+256GB MX3302GB W10H,15.199.000,Jakarta Utara,8,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopjpopHFoAnDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstfbm-7q3OBUsthosJFosJ7HpJ7bm-srcHi6sHOHmFiy3zwrfo5rM1i6s1p6ZdpH_JfoZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoq_zE_7zCo1N1Z92vzJJO_Bz-8jYJz3BHe72kgJxGgMHauMxsQ1N5Z325q1OAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq1BN_32qqJNJyRPo8_Cd_7zoH1h11_oouJB73uz0HJOAH3hgqBBd3jPg8JN11_uvzJV2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p_3OdPMep8AxizJNM_92SH1NU8AxizJgpysoj6cgc_jgZHAVcuchZgB-uo1x983z03BPdr7BIQIusH7-Fyf7NP1thH_xMzjNc1snhzBzD1Mg_u_uVuRBjqO298Io-zfhOypomrcoW69uGH_JdgjP78B29gAxMZJdFyBo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32-HjO_oI2o8j1a_92soJO1u_VouJ1F_jo-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32-HjN2oAz6uJ77_jzSo1OJypuo8Mr7Z3dFvZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAUN6mFp6A179ZFiQBYsy3Njq3zxPcuwy3zpUstdoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHN6AUibmUp6_KfUiFiHpjd6ZUDUseFHAKibmUp6A17UBOY?t=desktop&src=search&page=1&r=https%3A%2F%2Fwww.tokopedia.com%2Findotech21%2Fdell-inspiron-aio-5400-i71165g7-8gb-1tb-256gb-mx3302gb-w10h%3Fsrc%3Dtopads&is_search=1&ob=23&dv=desktop&keywords=dell+inspiron&management_type=1,14-01-2021,1
"DELL INSPIRON AIO 3277 / I5-7200u , 8GB , 1TB , DVD RW ,WIN10HSL , 1YR - TOUCH",9.900.000,Jakarta Barat,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosefH_eN6AjDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstRbm-7q3OBUsthosJFosJ7HpJ7bm-srcHi6seFHmFiy3zwrfo5rM1i6s1poada6AKpbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjBN_MOVHJNEe92HuJ17_92uPJNJyRxoq_Vt_OzzP7h9uMB6qjg03M2VH1NJqpzoe7BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8IooH_xE_7zuHcgU8IoouRxfgAod6V1Fujx1uugvujyNzBz0gc-GHB-DyjPRgfV9o92szfhNysU7QBxy8AxuHVgUuVu3_Ogc6121qO-iZs-ZQc-IPfPxupuEy7PD83UaocNy3IKdy_o6QVtp8AxsHO-7Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_32uH7hke9xvzVuR_92V8jNkyRxvuVJaZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32gH1hkgpVoqMod_jzVHJNJyRPvzVV2gBJYvZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAUN6mFp6A179ZFiQBYsy3Njq3zxPcuwy3zpUstdoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6seFo_eObm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pwe?page=1&management_type=1&dv=desktop&is_search=1&keywords=dell+inspiron&src=search&ob=23&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Faltej%2Fdell-inspiron-aio-3277-i5-7200u-8gb-1tb-dvd-rw-win10hsl-1yr-touch%3Fsrc%3Dtopads,14-01-2021,1
DELL INSPIRON AIO 5400 i71165G7 16GB 1TB+256GB MX3302GB W10H,16.799.000,Jakarta Utara,3,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AJaHpJfHsJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstdbm-7q3OBUsthosJFosJ7HpJ7bm-srcHi6sHOHmFiy3zwrfo5rM1i6s1p6md7HpHfbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjBN_MOVHJNEe92HuJ17_92uPJNJyRxoq_Vt_OzzP7h9uMB6qjg03M2VH1NJqpzoe7BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8IooH_xE_7zuHcgU8IoouRxfgAod6V1Fujx1uugvujyNzBz0gc-GHB-DyjPRgfV9o92szfhNysU7QBxy8AxuHVgUuVu3_Ogc6121qO-iZs-ZQc-IPfPxupuEy7PD83UaocNy3IKdy_o6QVtp8AxsHO-7Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_32u8jhkypovuVjO_92sHjYJ1_V6uVV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BN_M2gP1NJz_u6zJ1h_BzsH7OEqpVvuco2gBJYvZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAUN6mFp6A179ZFiQBYsy3Njq3zxPcuwy3zpUstdoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHN6AUibmUp6_KfUiFiHpjd6ZUDUseFHAKibmUp6A17UBOY?page=1&is_search=1&ob=23&dv=desktop&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Findotech21%2Fdell-inspiron-aio-5400-i71165g7-16gb-1tb-256gb-mx3302gb-w10h%3Fsrc%3Dtopads&src=search&keywords=dell+inspiron&management_type=1,14-01-2021,1
DELL INSPIRON AiO 5400 i7 1165G7 8Gb 1TB + 256 SSD MX330 W10H,15.200.000,Jakarta Utara,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AJpHpnhHpJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstNbm-7q3OBUsthosJFosJ7HpJ7bm-srcHi6sHOHmFiy3zwrfo5rM1i6s1pHidfHA1FomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_Coe7BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-81Ok3Mx6zcoR_9jF8JYJ__VHuVJp_uz-PVB1qpCoepVD332g8V2I39x6uVJO_7zCq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OW8IgjHRKdyjz6gjOEgpV6ZIKdyjzcrfUpgAxMzjNc1snhzBzD1MgZu_uUuRBjqO298Io-zfhOypomrcoW69uGH_Jdgjg6zBUFH1g1QV-M1O1OzuPNgcWquRxpZ1PDP3HpeSCsQ_BOZsJh6cgIPI2qufedgjx6Hc-_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_-6epeh_32g81Okqpz6qMPE_7zuHJB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Ok392HqBuE_Bzz8JO1e92ozVBE_jzsH1BXHA7ibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuY0rfuS9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFa6_KDHpKOoV7DUMNwyfVXgcBjy9zB9fVjraUE6AyDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUst7HA17oZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei997?keywords=dell+inspiron&ob=23&dv=desktop&is_search=1&management_type=1&t=desktop&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Freyhanshop3%2Fdell-inspiron-aio-5400-i7-1165g7-8gb-1tb-256-ssd-mx330-w10h%3Fsrc%3Dtopads&page=1,14-01-2021,1
LCD Touchscreen Dell Inspiron 13 7000 LTN133HL03-201 NV133FHM-N45 P57G,2.600.000,Medan,3,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosjNopnposeDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthHmFiPcBWgZUEH_yhHAyhoAHhomFiyRCsUstpo_nDUMVj9RosQR-BUstOHsHXHsJdHiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32-81NWz_C68jVE_VzVoJOEu9z6zcod_3jhqJY119PHuOg2_M2cqO2kz_V6zcD7_1o-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8c-I6_oMZIx11Buj_B-uouuyHVgv1sVpQB2IuSoie7-FyMN6PfVyZSgiq3zjgjxduV-ugJNZu_uu3ACD_O-crfNqzOgpyjomrc-X_SPx3J2fyMBjgcgU8I-sHBgXgjxd8MzIHcBHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9B6uVBO_7zsP7Y1gpo68MoE_S208jYAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_-oepea_OzgHjNJgpCozVjh_OzgoJN2Zsjibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuY0rfuS9fFhQcYRUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6AeObAe7HAgPbm-X9foxQMz2gcV7guYxgIHi6sKfbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEH_yaopnDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHN6AUibmUp6_KfUiFiHpjd6ZUDUseFHAKibmUp6A17UBOY?page=1&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Fbengkelnotebook%2Flcd-touchscreen-dell-inspiron-13-7000-ltn133hl03-201-nv133fhm-n45-p57g%3Fsrc%3Dtopads&is_search=1&keywords=dell+inspiron&ob=23&t=desktop&dv=desktop&management_type=1,14-01-2021,1
DELL Laptop Inspiron 15 G3 3590 i5-9300H 8GB 256GB SSD GTX1050 4GB,11.799.000,Jakarta Pusat,7,https://www.tokopedia.com/globalpersadasys/dell-laptop-inspiron-15-g3-3590-i5-9300h-8gb-256gb-ssd-gtx1050-4gb?whid=0,14-01-2021,1
CPU DELL Inspiron 3471 SFF Core i5-9400 8GB 1TB DVDRW WIN10HSL 1 Year,8.400.000,Jakarta Pusat,5,https://www.tokopedia.com/intechnusasolusi/cpu-dell-inspiron-3471-sff-core-i5-9400-8gb-1tb-dvdrw-win10hsl-1-year?whid=0,14-01-2021,1
DELL Inspiron 3471 SFF Core i5-9400/8GB/1TB/DVDRW/WIN10HSL PC ONLY,8.400.000,Jakarta Pusat,13,https://www.tokopedia.com/bestechno88/dell-inspiron-3471-sff-core-i5-9400-8gb-1tb-dvdrw-win10hsl-pc-only?whid=0,14-01-2021,1
Dell Inspiron 13 7391 2in1 4K UHD Touch I7 10510 16GB 512ssd+Opt 32GB,17.699.000,Jakarta Utara,4,https://www.tokopedia.com/mimomart/dell-inspiron-13-7391-2in1-4k-uhd-touch-i7-10510-16gb-512ssd-opt-32gb?whid=0,14-01-2021,1
DELL Inspiron 5593 Intel Core i7-1065G7/8GB/512GB SSD/VGA 4GB/WIN10HSL,12.900.000,Jakarta Pusat,6,https://www.tokopedia.com/bestechno88/dell-inspiron-5593-intel-core-i7-1065g7-8gb-512gb-ssd-vga-4gb-win10hsl?whid=0,14-01-2021,1
DELL Inspiron 3579 G3 15 Core i5-8300H/4GB/1TB/VGA GTX 1050/Win10HSL,11.150.000,Jakarta Pusat,5,https://www.tokopedia.com/bestechno88/dell-inspiron-3579-g3-15-core-i5-8300h-4gb-1tb-vga-gtx-1050-win10hsl?whid=0,14-01-2021,1
Dell Inspiron 7591 [Ci7-9750H-8-256-NVD-W10-SLV] DELL INDONESIA,18.499.000,Jakarta Pusat,4,https://www.tokopedia.com/dellid/dell-inspiron-7591-ci7-9750h-8-256-nvd-w10-slv-dell-indonesia?whid=0,14-01-2021,1
DELL Inspiron 3443 Core i7-5500/8GB/240SSD/840M 2GB ForMultimedia,7.899.000,Jakarta Pusat,24,https://www.tokopedia.com/vjnotebook/dell-inspiron-3443-core-i7-5500-8gb-240ssd-840m-2gb-formultimedia?whid=0,14-01-2021,1
Laptop DELL Inspiron 5405 Ryzen 5 4500U 8GB 256GB Vega 6 W10+OHS2019,9.799.000,Jakarta Pusat,3,https://www.tokopedia.com/itproteknologi/laptop-dell-inspiron-5405-ryzen-5-4500u-8gb-256gb-vega-6-w10-ohs2019?whid=0,14-01-2021,1
"DELL Inspiron 3493 (14"" Inch) Intel Core i5-1035G1/4GB/1TB/WIN10HOME",8.450.000,Jakarta Pusat,11,https://www.tokopedia.com/bestechno88/dell-inspiron-3493-14-inch-intel-core-i5-1035g1-4gb-1tb-win10home?whid=0,14-01-2021,1
DELL Inspiron AIO 3280 i5-8265u 4GB 1TB MX110 W10H non touch,9.550.000,Jakarta Utara,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEoprOoA1O6_yDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthHZFiPcBWgZUEH_yhHAyhoAHhomFiyRCsUstpo_nDUMVj9RosQR-BUstOHpJXo_HR6_yDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1jO_c2Co1OJqRPvuJJO_1z0P7Y1e_uoq1BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-81Ok3Mx6zcoR_9jF8JYJ__VHuVJp_uz-PVB1qpCoepVD332g8V2I39x6uVJO_7zCq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OW8IgjHRKdyjz6gjOEgpV6ZIKdyjzcrfUpgAxMzjNc1snhzBzD1MgZu_uUuRBjqO298Io-zfhOypomrcoW69uGH_Jdgjg6zBUFH1g1QV-M1O1OzuPNgcWquRxpZ1PDP3HpeSCsQ_BOZsJh6cgIPI2qufedgjx6Hc-_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_Vo8_zR_S2SoJOEu_-vzVJa_M2uH1B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Ok392HqjVR_S2oo1NJz926zcHp_OoG6ZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAUN6mFp6A179ZFiQBYsy3Njq3zxPcuwy3zpUstdoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6seFo_eObm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pwe?r=https%3A%2F%2Fwww.tokopedia.com%2Freyhanshop3%2Fdell-inspiron-aio-3280-i5-8265u-4gb-1tb-mx110-w10h-non-touch%3Fsrc%3Dtopads&management_type=1&t=desktop&dv=desktop&is_search=1&keywords=dell+inspiron&ob=23&src=search&page=1,14-01-2021,1
Dell Inspiron 3881 MT [Ci3-10100-8-1T-UMA-W10-Dell E2016HV],7.399.000,Jakarta Pusat,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6Aeaosjd6AKDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthHiFiPcBWgZUEH_yhHAyhoAHhomFiyRCsUstaoAKDUMVj9RosQR-BUst76_jXoA1h6ArDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkZ9B6Q11F_S2C8jh1z_zo8Bu7_jzs8JO2H3xvuVVR_VP3q1NkzMWqqj1h_jz0oJOAZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRBizpjpgjxdr7O98IgjHRKdu_C3ZVzuujY3zsBcucWjyjta1MhizRPSyurO8MoIQIBiHszX3Vxd6V1Fujx1uugvujyNZBz01M-GHB-DyjPRgfV9o92szfhNysU7QBxy8AxxH7ND3sod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqB17_c2goJNE1_-6qMWd_32-H1Ok13BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B6zcoO_Oz0P7OJe_V68jBR_OzuoJN1gfBM1_7YUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwqRoBgOYDHMh5POYDH3h5PaUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHsjdbAHdo_gPbm-X9foxQMz2gcV7guYxgIHi6sKfbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHsKpHAeDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHN6AUibmUp6_KfUiFiHpjd6ZUDUseFHAKibmUp6A17UBOY?src=search&management_type=2&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fdellid%2Fdell-inspiron-3881-mt-ci3-10100-8-1t-uma-w10-dell-e2016hv%3Fsrc%3Dtopads&keywords=dell+inspiron&t=desktop&is_search=1&ob=23&page=1,14-01-2021,1
"DELL OPTIPLEX AIO 5270 , I7 , I5 , WIN10PRO , 21,5 FHD TOUCH , 3 YR - CORE I5 TOUCH, 3 TAHUN",13.990.000,Jakarta Barat,3,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEoseOH_ndHAKDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthHaFiPcBWgZUEH_yhHAyhoAHhomFiyRCsUst7HAnDUMWB89P5rMzwq3ei6sUhHsU7HAHdbm-xgVYpyfYagZUEHseRbsJaHAyRH_rF6And6AHRbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke9uozJ7hZ3BRq3-W69ugHBu2_fB-81Ok3Mx6zcoR_9jF8JYJ__VHuVJp_uz-PVB1qpCoepVD332g8V2I39x6uVJO_7zCq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGrMzc69PxZJ2typ-uq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Ok1_oHqjuN_1zgH7O1yRPvzJJ7_7zoH7BXHA7ibm-Orfua9fBjUstiHmUDUMVDgaUEUMW79RCtrMVpgZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHsjdbAHdo_zPbm-X9foxQMz2gcV7guYxgIHi6sKfbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei997?keywords=dell+inspiron&page=1&management_type=1&ob=23&src=search&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Faltej%2Fdell-optiplex-aio-5270-i7-i5-win10pro-21-5-fhd-touch-3-yr-core-i5-touch-3-tahun%3Fsrc%3Dtopads&t=desktop&is_search=1,14-01-2021,1
"DELL XPS 13 9350 I7 GEN6 RAM 8GB SSD 256GB LAYAR 13"" 4K TOUCSCREEN",13.500.000,Kab. Bogor,5,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6A1NHAnOoAJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthomFiPcBWgZUEH_yhHAyhoAHhomFiyRCsUst76AjDUMVj9RosQR-BUstN6_1XHp176AyDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1ja_c20H7NkypC6zJ17_M2CHJNku9xoq1BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-81Ok3Mx6zcoR_9jF8JYJ__VHuVJp_uz-PVB1qpCoepVD332g8V2I39x6uVJO_7zCq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr77h6I2vucPNgjxdr7OW8IgjHRKdyjzcrfUpgAxMZJdFyBo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32-HjOAoAzoqBj7_32VoJO1yRxvzJO2_JoG8Bja69BqusBE3BPc8ujagfBvq1BN_S2SP1NJqpzvzV17_jzoH1OJz3BM1_7YUiFiP9oBrBY2gmUEUsnibm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6AyDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUst7osjOoaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-drIHiwe?dv=desktop&page=1&r=https%3A%2F%2Fwww.tokopedia.com%2Ft430%2Fdell-xps-13-9350-i7-gen6-ram-8gb-ssd-256gb-layar-13-4k-toucscreen%3Fsrc%3Dtopads&is_search=1&keywords=dell+inspiron&ob=23&management_type=2&t=desktop&src=search,14-01-2021,1
